pass_avsc,CCHV_1,CCHV_2,CCHV_3,CCHV_4,CCHV_5,CCHV_6,AverageDTBHK,AverageSOTCHK,AverageDRL,NumSems,performance_cluster,WeightedPerformance,SlopeDTBHK,SlopeSOTCHK,SlopeDRL,StabilityDTBHK,StabilitySOTCHK,StabilityDRL,SlopeToStabilityDTBHK,SlopeToStabilitySOTCHK,SlopeToStabilityDRL
0,0,0,0,0,0,0,0.682404152689029,0.5693950699682144,0.8213097003327313,0.625,0.0,0.6549746121211826,0.7564150416134957,0.7564150416134957,0.7564150416134957,0.27284574453321053,0.46022095702958193,0.23861279298770138,0.6367263922171009,0.6959065264493369,0.0
0,0,0,0,0,0,0,0.8830442036165657,0.5632857969027426,0.9148690542759899,0.5,0.0,0.8305479454577983,0.6982933207853875,0.6982933207853875,0.6982933207853875,0.1089707931752306,0.2997071830394487,0.16437429276178936,0.47161640895024587,0.6930850551750939,0.0
2,0,0,0,0,0,0,0.7598792357835934,0.471204911912705,0.7924663683365926,0.625,0.0,0.6666283715876636,0.7401875484482953,0.7401875484482953,0.7401875484482953,0.3470356097298284,0.42766670024284054,0.24591515639696523,0.5753321475761844,0.6952748903795072,0.0
0,0,0,0,0,0,0,0.827811444618207,0.5501344261899003,0.9230101338580052,0.625,0.0,0.7875276217947538,0.7429609807897626,0.7429609807897626,0.7429609807897626,0.17596431991212427,0.4572730572771089,0.1642324648810833,0.6563497374337461,0.6952898336395549,0.0
0,0,0,0,0,0,0,0.6613684340291185,0.6022738945937578,0.572620232641757,0.625,1.0,0.5723913227356249,0.725655105210568,0.725655105210568,0.725655105210568,0.12374801641400969,0.4871408574970011,0.39968255877400544,0.6240772258452795,0.6944141071080819,0.0
0,0,0,0,0,0,0,0.6547485626240939,0.4428567283472917,0.7119588128473241,0.625,1.0,0.5529330830793779,0.7138797863182257,0.7138797863182257,0.7138797863182257,0.11772723582759022,0.668855308361113,0.3741433764961563,0.5627123753741373,0.6937657518965482,0.0
0,0,0,0,0,0,0,0.6486370891086796,0.6047170511401448,0.6164490202583334,0.625,1.0,0.5778644637462741,0.7548296418027485,0.7548296418027485,0.7548296418027485,0.32342662836323227,0.5143027784050386,0.5538578007342733,0.6124046062365822,0.695587953367418,0.0
0,0,0,0,0,0,0,0.845166925388811,0.7997008787237885,0.827249022287852,0.375,0.0,0.8621318594155358,0.6952707349123074,0.6952707349123074,0.6952707349123074,0.04211625664998809,0.3838834248751805,0.21105082858985025,0.3899348578891049,0.6929844387667677,0.0
2,2,0,0,0,0,0,0.5253974330598644,0.54257386327649,0.6380533193352665,0.5,1.0,0.4708386323468544,0.7875292333571816,0.7875292333571816,0.7875292333571816,0.3734924953340194,0.24786271337326482,0.5318867258605793,0.6591343674604766,0.7004706095696078,0.0
0,0,0,0,0,0,0,0.7788241712304305,0.6399007440838921,0.8802045504423353,0.625,0.0,0.770950875221231,0.7289228142438118,0.7289228142438118,0.7289228142438118,0.13647279893807832,0.3530323270275746,0.14020016474688696,0.6293739024656132,0.69497016265623,0.0
0,0,0,0,0,0,0,0.6737207667125754,0.5585519761241037,0.7567683795911878,0.625,0.0,0.6239969497147493,0.7177805860871427,0.7177805860871427,0.7177805860871427,0.14885148792157507,0.4591052601600904,0.23943971301465036,0.5681061112338675,0.6941042101550706,0.0
0,0,0,0,0,0,0,0.6684539908704435,0.7895096502758882,0.6665604267516898,0.5,0.0,0.6767972685826559,0.7341662263909773,0.7341662263909773,0.7341662263909773,0.23552902141691218,0.2883823855073698,0.6577787229186959,0.5921279026310595,0.6956761374373062,0.0
0,0,0,0,0,0,0,0.8281863432083699,0.60809949453615,0.7122098039674073,0.5,0.0,0.7420894170469431,0.7149897706162066,0.7149897706162066,0.7149897706162066,0.15566345502831214,0.20596415080178435,0.7742765060896799,0.5530157543884868,0.6946018474252201,0.0
0,0,0,0,0,0,0,0.4331612882372057,0.47816164131894134,0.5907304484070134,1.0,1.0,0.3638893565016958,0.6941627914620603,0.6941627914620603,0.6941627914620603,0.27736910128864817,0.5502464634205928,0.29982330749520075,0.4779992084515378,0.6930641154014844,0.0
0,0,0,0,0,0,0,0.7234872909581812,0.62087148389801,0.7382789904692271,0.625,0.0,0.6778733788097322,0.749853383590226,0.749853383590226,0.749853383590226,0.33827062205075514,0.11228792669982078,0.15340242711198954,0.5972696435172774,0.7012871643580991,0.0
2,0,0,0,0,0,0,0.5937128563903167,0.49149617879174384,0.724326553813628,0.375,1.0,0.529832253436451,0.6729862803196615,0.6729862803196615,0.6729862803196615,0.13270121633865886,0.46498244457627763,0.13271385357678056,0.3471644743256176,0.6920247225938077,0.0
0,0,0,0,0,0,0,0.8141326202244046,0.5830887658007889,0.9556094071086079,0.625,0.0,0.8000094187150094,0.7388289522630943,0.7388289522630943,0.7388289522630943,0.16688140612394264,0.3895239358713428,0.1751087925345991,0.6475165553579317,0.6953736391114651,0.0
0,0,0,0,0,0,0,0.8325234501188268,0.5640605378573379,0.8870079738636915,0.625,0.0,0.784685721146317,0.6845813209955435,0.6845813209955435,0.6845813209955435,0.09538986524819755,0.251087167275566,0.19506301410634164,0.37248152273718965,0.6918965714159516,0.0
2,2,0,0,0,0,0,0.31089340595140824,0.7148161901225399,0.6185402237613212,0.0,0.5,0.37007239713230977,0.5651658751391222,0.5651658751391222,0.5651658751391222,0.18982223798981682,0.004361890435293965,0.03386243386243387,2.355138688025663e-16,0.5749490749790377,0.0
0,2,0,0,0,0,0,0.36654615046629446,0.4885100089640041,0.682213399125918,1.0,1.0,0.3477130978346124,0.6795403481224547,0.6795403481224547,0.6795403481224547,0.435561725463101,0.5399024508879575,0.46376866171490677,0.46220401079571477,0.6924718751335209,0.0
0,0,0,0,0,0,0,0.8287984125399888,0.5625894956203809,0.761805828640925,0.5,0.0,0.741508069573436,0.7004459816349489,0.7004459816349489,0.7004459816349489,0.17440427367130104,0.30456802013615836,0.31521733114395994,0.49029433276229195,0.6932383173572151,0.0
0,0,0,0,0,0,0,0.9174197574156222,0.6554597987620803,0.9555299490067738,0.625,0.0,0.9029547432501138,0.6864358233946938,0.6864358233946938,0.6864358233946938,0.11985791380928229,0.49536590729095,0.17086822070282154,0.4073794788254418,0.6926913197951303,0.0
0,0,0,0,0,0,0,0.7798805770936355,0.2492855632396149,0.6781885567612101,0.625,1.0,0.56289939349706,0.7543251656356899,0.7543251656356899,0.7543251656356899,0.24881359745569237,0.48556854653033366,0.24944313140996371,0.643698014911963,0.6956890144879373,0.0
2,0,0,0,0,0,0,0.7902220012934302,0.6394717398285426,0.7456254541893179,0.5,0.0,0.7363287803313958,0.7249585294244806,0.7249585294244806,0.7249585294244806,0.14460901276790672,0.25933945655340424,0.2728742742966028,0.6037967404669612,0.6951732947421778,0.0
0,0,0,0,0,0,0,0.9254655638105375,0.5793726672429914,0.9686868358229593,0.375,0.0,0.8849400974822396,0.7354551236642499,0.7354551236642499,0.7354551236642499,0.13661778599639288,0.20070844636513813,0.11336782707949256,0.6617007307044951,0.6967000500943253,0.0
0,0,0,0,0,0,0,0.8210682178386768,0.5177769270021325,0.8363085308165507,0.5,0.0,0.7429643844129447,0.7741700634357183,0.7741700634357183,0.7741700634357183,0.29575469364418233,0.4125013329697014,0.14963607525004108,0.668348231358441,0.6971011255553021,0.0
0,0,0,0,0,0,0,0.6388385088497578,0.6702750066414317,0.8772189700037193,0.375,0.0,0.67795570075846,0.6491880521419648,0.6491880521419648,0.6491880521419648,0.23034017777835686,0.3352041662776857,0.2778848771470549,0.3381933301351448,0.6900214736170206,0.0
0,0,0,0,0,0,0,0.7022554097676088,0.6452033734521344,0.5355395672509216,0.5,1.0,0.6066223276850807,0.7141609975227597,0.7141609975227597,0.7141609975227597,0.10790508520590715,0.1824327555664171,0.6912000868704969,0.5697879028532654,0.6946480299927386,0.0
2,0,0,0,0,0,0,0.7997463663767542,0.5625129483926041,0.777641354840874,0.5,0.0,0.725090451890466,0.7018062996799289,0.7018062996799289,0.7018062996799289,0.13456174945796628,0.10685438106659424,0.3879192444743647,0.49443163071644675,0.6932150586822896,0.0
0,0,2,0,0,0,0,0.6809153162816566,0.7423623535766128,0.6328476974987365,0.0,0.5,0.6578130268911242,0.5729843699233359,0.5729843699233359,0.5729843699233359,0.17861425306856996,0.07851402783529243,0.20397016094107415,0.0,0.6642599374278108,0.0
0,0,0,0,0,0,0,0.7786446844988008,0.510454736822615,0.6742264800295756,0.5,0.0,0.6573229283936353,0.7658883911400208,0.7658883911400208,0.7658883911400208,0.2801703012467444,0.40542950510622994,0.5481386571318589,0.6568392870977008,0.6967259700470779,0.0
0,0,0,0,0,0,0,0.8275833647478925,0.5317528981294946,0.7520968850382916,0.625,0.0,0.7261132790304511,0.7087315024303749,0.7087315024303749,0.7087315024303749,0.09518062357967637,0.22392416386289252,0.305583954127419,0.5405750706482366,0.6939414120900732,0.0
2,0,0,0,0,0,0,0.8625615960517031,0.5616010052148833,0.7695597422147941,0.5,0.0,0.7685223680903712,0.7217800020192144,0.7217800020192144,0.7217800020192144,0.0831234215519915,0.17962974734006673,0.2981373783700505,0.649011302037769,0.6955165614397159,0.0
0,0,0,0,0,0,0,0.9146617063454162,0.6400054629280159,0.9961374533830579,0.5,0.0,0.9081401045349107,0.7622006082930481,0.7622006082930481,0.7622006082930481,0.2583849147433098,0.36642556741536797,0.021261152770157637,0.659747096887841,0.6968454873414152,0.0
0,0,0,0,0,0,0,0.6400891648218933,0.6961471180299382,0.6826802518731754,0.625,1.0,0.626473942709937,0.7467570119102247,0.7467570119102247,0.7467570119102247,0.20186189021151527,0.3027095587310229,0.6042806220461236,0.6500097432286692,0.6964492504178321,0.0
0,4,2,0,0,0,0,0.5699286388905989,0.5965616613931893,0.49516763176730993,1.0,1.0,0.47814234692197444,0.7182439481247495,0.7182439481247495,0.7182439481247495,0.4008445315898368,0.4040237300154342,0.4030547073546609,0.5269045284248101,0.694218715830479,0.0
0,0,0,0,0,0,0,0.7854236523460161,0.6314406786645603,0.8393430716244095,0.5,0.0,0.7596736134489911,0.7228122642398488,0.7228122642398488,0.7228122642398488,0.12941372524667746,0.4221540525173207,0.1406518755669741,0.604080297003778,0.6944172149276205,0.0
0,0,0,0,0,0,0,0.821214564758191,0.6110711807122792,0.8202264597490304,0.625,0.0,0.7724554854548442,0.7100002527426033,0.7100002527426033,0.7100002527426033,0.10713462021095414,0.2929012697391192,0.16984237575419872,0.5442724226923605,0.6939153049144785,0.0
0,0,0,0,0,0,0,0.716048976888322,0.7015423911563661,0.7046705586002484,0.625,0.0,0.6915164078680982,0.7257910957876802,0.7257910957876802,0.7257910957876802,0.1940993451931924,0.3063415261375285,0.2204786116138882,0.5812913715592408,0.6949775937984133,0.0
0,0,0,0,0,0,0,0.761719516121071,0.29739083467752003,0.8435913138957037,0.625,0.0,0.619984949269245,0.7447407734895005,0.7447407734895005,0.7447407734895005,0.23905991391144985,0.4331254103267772,0.17690533520181456,0.6215327548889222,0.6954777557588085,0.0
0,0,0,0,0,0,0,0.7723661117573812,0.536100187127811,0.6133955649980232,0.625,1.0,0.6427973639604418,0.7304110583140301,0.7304110583140301,0.7304110583140301,0.27812520051524486,0.5937396389437452,0.7538176560206559,0.5689764127937224,0.6944138235077881,0.0
0,0,0,0,0,0,0,0.8686208574898016,0.5989357300970339,0.8447660857629121,0.5,0.0,0.8107598819397616,0.7678189402119474,0.7678189402119474,0.7678189402119474,0.27144031791099377,0.4629544958886883,0.31132971091614625,0.6667036938498168,0.6964219095625819,0.0
1,0,0,0,0,0,0,0.489378537831448,0.3918943711481532,0.6975103889676104,0.375,0.5,0.4074745430758193,0.6680817865854847,0.6680817865854847,0.6680817865854847,0.1615392172022997,0.401824510847401,0.2790975073025238,0.35243775224634666,0.6915578808128225,0.0
2,0,0,0,0,0,0,0.8991949334193515,0.5603936364039045,0.8956596047868017,0.5,0.0,0.8352743992948622,0.7076140621510406,0.7076140621510406,0.7076140621510406,0.07800977566401049,0.19668151918869756,0.1965165313637729,0.539358124706181,0.693892773480272,0.0
1,2,2,0,0,0,0,0.3447522835785324,0.3909620755905004,0.6983546827989415,0.375,0.5,0.3006964862693112,0.5939703683356288,0.5939703683356288,0.5939703683356288,0.71281930093574,0.970892415165185,0.27794674800537617,0.391618328764198,0.6909383481104369,0.0
0,0,0,0,0,0,0,0.8685286537193916,0.5290949383847234,0.7761780858062921,0.625,0.0,0.7630102435483918,0.7278500230724095,0.7278500230724095,0.7278500230724095,0.11085879310312916,0.4088197013201039,0.20651136880373677,0.6508499164285326,0.6947117565927595,0.0
